excel_sheet,excel_row,year,operation_name_raw,operation_name_canonical_candidate,source_url,source_url_normalized,matched_source_slug,matched_operation_slug,excel_agencies,excel_countries,excel_crime_types_detected,excel_crime_label_raw,wiki_agencies,wiki_countries,wiki_crime_types,review_status,review_note
sheet2_extracted,200,2021,Operation Secreto,Operation Secreto,https://www.europol.europa.eu/media-press/newsroom/news/105-arrested-for-stealing-over-%E2%82%AC12-million-us-based-banks,https://europol.europa.eu/media-press/newsroom/news/105-arrested-for-stealing-over-%E2%82%AC12-million-us-based-banks,2021-02-01_europol-europa-eu_105-arrested-for-stealing-over-eur-12-million-from-us-based-banks,operation-105-arrested-for-stealing-over-eur-12-million-from-us-based-banks,"스페인 국가경찰, 미국 비밀경찰(US Secret Service), 오스트리아 경찰, 덴마크 경찰, 그리스 경찰, 미국 법무부(US Department of Justice), 미국 금융범죄단속네트워크(FinCEN), 유로폴(Europol), 유로저스트(Eurojust)","스페인, 미국, 오스트리아, 덴마크, 그리스",malware-ic,"카드사기, 신용카드 부정사용, 불법 자금 세탁",,,,,
sheet2_extracted,218,2021,Operation Trojan Shield,Operation Trojan Shield,https://www.welivesecurity.com/2021/06/08/hundreds-arrested-tricked-using-fbi-run-chat-app/,https://welivesecurity.com/2021/06/08/hundreds-arrested-tricked-using-fbi-run-chat-app,,operation-trojan-shield,"호주 연방경찰(AFP), 미국 연방수사국(FBI), 유로폴(Europol), 16개국(일부 20개국 언급) 경찰 및 수사기관","호주, 미국, 영국, 뉴질랜드, 독일, 프랑스, 네덜란드, 스웨덴, 이탈리아, 오스트리아, 덴마크, 벨기에, 에스토니아, 리투아니아, 라트비아, 폴란드, 스페인, 핀란드 등(유럽연합 및 기타 국가 포함, 정확히는 16~20개국)",malware-ic,"마약 밀수, 불법 자금 세탁, 조직범죄, 무기 밀수 등",,,,,
sheet2_extracted,84,2021,(가칭)Operation PeerWatch,Operation PeerWatch,https://timesofmalta.com/article/malta-police-taking-part-in-european-cyber-crime-operation.641343,https://timesofmalta.com/article/malta-police-taking-part-in-european-cyber-crime-operation.641343,,,"몰타 경찰 사이버범죄팀, Europol, 유럽연합 회원국 경찰","몰타, 유럽연합 회원국(모두)","csam-ic, malware-ic","아동 학대 영상 및 사진 유포, 아동 성착취, 불법데이터유출",,,,,
sheet2_extracted,213,2021,(가칭)Operation DoubleVPN,Operation DoubleVPN,https://www.welivesecurity.com/2021/06/30/global-police-vpn-service-cybercriminals/,https://welivesecurity.com/2021/06/30/global-police-vpn-service-cybercriminals,,,"네덜란드 국가경찰, 유로폴(Europol), 유로저스트(Eurojust), 미국 연방수사국(FBI), 캐나다, 스웨덴, 독일, 스위스, 불가리아, 영국, 이탈리아 경찰 및 수사기관","네덜란드, 미국, 캐나다, 스웨덴, 독일, 스위스, 불가리아, 영국, 이탈리아","ransomware-ic, malware-ic","사이버범죄(랜섬웨어, 피싱, 신분도용, 불법 자금 유통 등), 불법 VPN 서비스 이용",,,,,
sheet2_extracted,214,2021,(가칭)Operation TrickBot Witte,Operation TrickBot Witte,https://www.bloomberg.com/news/articles/2021-06-09/hacker-known-as-max-is-55-year-old-woman-from-russia-u-s-says,https://bloomberg.com/news/articles/2021-06-09/hacker-known-as-max-is-55-year-old-woman-from-russia-u-s-says,,,"미국 법무부, FBI, 국제 수사기관","미국, 러시아(용의자 국적)","ransomware-ic, malware-ic","사이버범죄, 랜섬웨어, Trickbot 멀웨어 유포, 신용카드 정보 유출 등",,,,,
sheet2_extracted,234,2022,Africa Cyber Surge Operation,Africa Cyber Surge Operation,https://www.interpol.int/News-and-Events/News/2022/Operation-across-Africa-identifies-cyber-criminals-and-at-risk-online-infrastructure,https://interpol.int/News-and-Events/News/2022/Operation-across-Africa-identifies-cyber-criminals-and-at-risk-online-infrastructure,,,"인터폴(INTERPOL), AFRIPOL, 각국 경찰 및 수사기관, 민간 보안기업(Group-IB, Kaspersky, Trend Micro 등)",아프리카 25개국,"ransomware-ic, malware-ic","사이버범죄(랜섬웨어, 피싱, 비즈니스 이메일 사기, 온라인 사기, 악성코드유포, 데이터 도용 등)",,,,,
sheet2_extracted,213,2022,Operation Chakra,Operation Chakra,https://timesofindia.indiatimes.com/city/jaipur/cbis-op-chakra-to-battle-cybercrime-gangs-in-state/articleshow/94654273.cms,https://timesofindia.indiatimes.com/city/jaipur/cbis-op-chakra-to-battle-cybercrime-gangs-in-state/articleshow/94654273.cms,,,"인도 중앙수사국(CBI), 델리, 펀자브, 라자스탄, 아삼, 카르나타카, 안다만, 하리아나 경찰, 미국 연방수사국(FBI), 인터폴(INTERPOL), 캐나다 경찰, 오스트레일리아 경찰, 민간기업","인도, 미국, 캐나다, 오스트레일리아",malware-ic,"사이버범죄(국제적 조직 범죄, 피싱, 온라인 사기, 신용카드 사기 등)",,,,,
sheet2_extracted,378,2022,Operation Chakra-III,Operation Chakra-III,https://www.freepressjournal.in/mumbai/operation-chakra-iii-cbi-fbi-dismantle-cybercrime-network-in-mumbai-kolkata-mastermind-arrested,https://freepressjournal.in/mumbai/operation-chakra-iii-cbi-fbi-dismantle-cybercrime-network-in-mumbai-kolkata-mastermind-arrested,,operation-chakra-iii,"CBI(중앙수사국), FBI(미국 연방수사국), INTERPOL(인터폴), 인도 각 지역 경찰, 각국 법집행기관(피해자 및 용의자 국적에 따라 다수 협력)","인도, 미국, 전 세계(피해자 및 용의자 국적 다양)",malware-ic,"컴퓨터사기, 불법 금융거래, 신분도용(기술지원 요원 사칭), 암호화폐 및 금괴를 이용한 자금 세탁, 조직범죄, 컴퓨터 및 은행계좌 무단 접근",,,,,
sheet2_extracted,235,2022,Operation Discovery,Operation Discovery,https://dialogo-americas.com/articles/operation-discovery-dismantles-cybercrime-network-in-the-dominican-republic/,https://dialogo-americas.com/articles/operation-discovery-dismantles-cybercrime-network-in-the-dominican-republic,,,"도미니카공화국 검찰총장실, 도미니카공화국 경찰, 도미니카공화국 고위기술범죄특별검찰, 도미니카공화국 자금세탁 및 테러자금조달 특별검찰, 산티아고 검찰, FBI, 미국 국토안보부 수사국(HSI)","도미니카공화국, 미국",malware-ic,"사이버범죄, 신분도용, 경제적·성적 갈취, 불법 자금세탁, 불법 무기 소지, 불법 마약 유통, 공무원 사칭(미국 FBI 요원 사칭 포함)",,,,,
sheet2_extracted,210,2022,Operation Fox Hunt 2,Operation Fox Hunt 2,https://www.arabianbusiness.com/culture-society/dubai-arrested-nigerian-influencer-hushpuppi-sentenced-to-11-years-jail,https://arabianbusiness.com/culture-society/dubai-arrested-nigerian-influencer-hushpuppi-sentenced-to-11-years-jail,,,"두바이경찰, 미국 연방수사국(FBI), 미국 법무부, 두바이 검찰","아랍에미리트(두바이), 미국, 나이지리아(용의자 국적), 유럽(피해국 포함)",malware-ic,"사이버범죄, 금융사기, 자금세탁, 해킹, 사기, 신분도용, 은행사기, 불법 소득 획득",,,,,
sheet2_extracted,217,2022,Operation Jackal,Operation Jackal,https://www.thecable.ng/interpol-arrests-75-cybercrime-suspects-linked-to-black-axe/,https://thecable.ng/interpol-arrests-75-cybercrime-suspects-linked-to-black-axe,,black-axe-bec-2021,"인터폴(Interpol), Interpol Financial Crime and Anti-Corruption Centre(IFCACC), 각국 법집행기관(경찰, 수사기관 등)","나이지리아, 남아프리카공화국, 이탈리아 등 14개국(아시아, 유럽, 북미, 남미 등 4대륙)",malware-ic,"사이버범죄, 온라인 금융사기, 신분도용, 사기, 자금세탁, 마약 및 인신매매 등(Black Axe와 유사 조직이 관련된 다양한 범죄)",,,,,
sheet2_extracted,229,2022,Operation Killer Bee,Operation Killer Bee,https://www.interpol.int/News-and-Events/News/2022/Online-scamming-fraud-three-Nigerians-arrested-in-INTERPOL-Operation-Killer-Bee,https://interpol.int/News-and-Events/News/2022/Online-scamming-fraud-three-Nigerians-arrested-in-INTERPOL-Operation-Killer-Bee,2022-05-30_interpol-int_interpol-online-scamming-fraud-three-nigerians-arrested-in-operation-killer-bee,operation-killer-bee,"인터폴(INTERPOL), 나이지리아 경제범죄수사위원회(EFCC), ASEAN 사이버범죄작전데스크(Asean Cybercrime Operations Desk), 싱가포르 정부, Trend Micro 등 민간 보안기업","브루나이, 캄보디아, 인도네시아, 라오스, 말레이시아, 미얀마, 나이지리아, 필리핀, 싱가포르, 태국, 베트남",malware-ic,"사이버범죄, 온라인 사기, 금융사기, 비즈니스 이메일 사기(BEC), 불법 자금 유통, 신용정보 도용, 악성코드(Agent Tesla) 유포 및 사용",,,,,
sheet2_extracted,301,2022,Operation Kraken,Operation Kraken,https://www.reuters.com/technology/cybersecurity/ghost-cybercrime-platform-dismantled-global-operation-51-arrested-2024-09-18/,https://reuters.com/technology/cybersecurity/ghost-cybercrime-platform-dismantled-global-operation-51-arrested-2024-09-18,2024-09-18_reuters-com_ghost-cybercrime-platform-dismantled-in-global-operation-51-arrested,operation-kraken-ghost-platform,"Europol, 호주 연방경찰(AFP), 아일랜드 경찰(An Garda Síochána), 이탈리아 경찰, 캐나다 경찰, 프랑스 경찰, 아이슬란드 경찰, 네덜란드 경찰, 스웨덴 경찰, 미국 법집행기관","호주, 캐나다, 프랑스, 아이슬란드, 아일랜드, 이탈리아, 네덜란드, 스웨덴, 미국",malware-ic,"마약 밀매, 자금세탁, 조직적 범죄, 암호화 통신 플랫폼 불법 운영, 살인 주문 및 폭력 협박, 불법 무기 소지",,,,,
sheet2_extracted,285,2022,(가칭)Operation FakeMall Takedown,Operation FakeMall Takedown,https://www.europol.europa.eu/media-press/newsroom/news/fraudulent-shopping-sites-tied-to-cybercrime-marketplace-taken-offline,https://europol.europa.eu/media-press/newsroom/news/fraudulent-shopping-sites-tied-to-cybercrime-marketplace-taken-offline,2024-12-04_europol-europa-eu_fraudulent-shopping-sites-tied-to-cybercrime-marketplace-taken-offline,,"Europol, 독일 하노버 경찰(Polizeidirektion Hannover), Verden 검찰청(Staatsanwaltschaft Verden), 각국 법집행기관(독일, 오스트리아, 핀란드, 네덜란드, 노르웨이 등)","독일, 오스트리아, 핀란드, 네덜란드, 노르웨이",malware-ic,"사이버 사기, 신분도용, 불법 금융거래, 계정 정보 유출, 피싱, 데이터 절도, 조직적 사이버범죄",,,,,
sheet2_extracted,215,2022,(가칭)Operation Black Axe,Operation Black Axe,https://therecord.media/us-arrests-33-bec-scammers-linked-to-nigerian-crime-syndicate,https://therecord.media/us-arrests-33-bec-scammers-linked-to-nigerian-crime-syndicate,,,"미국 연방수사국(FBI), 텍사스 주 경찰, 미국 법무부","미국, 나이지리아(범죄 조직 본부)",malware-ic,"사이버범죄, 비즈니스 이메일 위장 사기(BEC), 투자사기, 실업보험 사기, 온라인 연애사기, 자금세탁",,,,,
sheet2_extracted,226,2022,(가칭)Operation Marketplace A,Operation Marketplace A,https://cyberscoop.com/igor-dekhtyarchuk-marketplace-a-indictment-doj-fbi/,https://cyberscoop.com/igor-dekhtyarchuk-marketplace-a-indictment-doj-fbi,2022-03-22_cyberscoop_igor-dekhtyarchuk-marketplace-a-indictment-doj-fbi,,"미국 법무부(DOJ), FBI, 동부 텍사스 연방검찰(EDTX), 라트비아 국가경찰(State Police of Latvia)","미국, 라트비아",malware-ic,"와이어 사기(wire fraud), 접근장치 사기(access device fraud), 중대한 신분도용(aggravated identity theft), 불법 접근장치 유통, 불법 접근장치 보유, 불법 접근장치 권유 등",,,,,
sheet2_extracted,232,2022,(가칭)Operation Molo Sanction,Operation Molo Sanction,https://www.pressherald.com/2022/04/06/u-s-charges-russian-oligarch-dismantles-cybercrime-operation/,https://pressherald.com/2022/04/06/u-s-charges-russian-oligarch-dismantles-cybercrime-operation,,,"미국 법무부(DOJ), FBI, 미국 재무부, 유럽 각국 수사기관(협력)","미국, 유럽(협력기관 소재 국가)",malware-ic,"미국 정부 제재 위반, 사이버범죄(러시아 군사정보기관 주도), 불법 자금 세탁, 불법 이득 취득",,,,,
sheet2_extracted,237,2022,(가칭)Operation Raccoon Sweep,Operation Raccoon Sweep,https://www.scworld.com/brief/cybercriminals-increasingly-using-caramel-credit-card-theft-service,https://scworld.com/brief/cybercriminals-increasingly-using-caramel-credit-card-theft-service,,,"미국 법무부(DOJ), FBI, 네덜란드 경찰, 이탈리아 경찰","미국, 네덜란드, 이탈리아",malware-ic,"사이버범죄, 컴퓨터 관련 사기 음모, 금융사기 음모, 자금세탁 음모, 중대한 신분도용, 불법 데이터 도용",,,,,
sheet2_extracted,358,2022,(가칭)Operation JP Morgan,Operation JP Morgan,https://www.occrp.org/en/news/ransomware-kingpin-extradited-to-us-faces-decades-in-prison,https://occrp.org/en/news/ransomware-kingpin-extradited-to-us-faces-decades-in-prison,,,"미국 법무부, 미국 비밀경호국(USSS), FBI, 영국 국가범죄수사국(NCA), 스페인 경찰","영국, 미국, 스페인","ransomware-ic, malware-ic","랜섬웨어, 악성 광고, 악성코드유포, 신분도용, 자금세탁",,,,,
sheet2_extracted,262,2023,Africa Cyber Surge II,Africa Cyber Surge II,https://therecord.media/africa-cyber-surge-14-arrests-interpol,https://therecord.media/africa-cyber-surge-14-arrests-interpol,2023-08-18_therecord-media_africa-cyber-surge-14-arrests-interpol,africa-cyber-surge-ii,"인터폴(INTERPOL), 아프리폴(AFRIPOL), 아프리카 25개국 경찰 및 수사기관, Group-IB, Trend Micro, Kaspersky, Coinbase 등 민간 기업","카메룬, 나이지리아, 모리셔스, 감비아, 케냐 등 아프리카 25개국",malware-ic,"사이버범죄, 온라인 사기, 피싱, 비즈니스 이메일 침해(BEC), 익스터션(협박), 스캠, 불법 금융거래, 메시징 플랫폼 사기, 예술품 사기, 머니 뮬 활동",,,,,
sheet2_extracted,243,2023,HAECHI IV,HAECHI IV,https://securityboulevard.com/2023/12/international-investigations-target-financial-cybercrime/,https://securityboulevard.com/2023/12/international-investigations-target-financial-cybercrime,,operation-haechi-iv,"인터폴(INTERPOL), 한국 경찰, 필리핀 경찰, 미국 법무부(DOJ), FBI, 독일 연방경찰, 스위스 경찰, 우크라이나 경찰, 몰도바 경찰, 호주 경찰 등","한국, 필리핀, 미국, 독일, 스위스, 우크라이나, 몰도바, 호주, 아시아·유럽·아프리카 34개국(한글로는 ‘한국, 필리핀, 미국, 독일, 스위스, 우크라이나, 몰도바, 호주, 아시아·유럽·아프리카 34개국’)","ransomware-ic, dark-web-ic, malware-ic","사이버범죄, 투자사기, 로맨스사기, 불법 온라인 도박 관련 자금세탁, 온라인 섹스토션, 보이스피싱, 비즈니스 이메일 사기(BEC), 이커머스 사기, 암호화폐 사기, 불법 마약, 악성코드, 가짜 문서 유통(Kingdom Market 관련)",,,,,
sheet2_extracted,253,2023,Operation Chakra-II,Operation Chakra-II,https://www.newsbytesapp.com/news/india/operation-chakra-ii-cbi-launches-crackdown-on-cybercrime-gangs/story,https://newsbytesapp.com/news/india/operation-chakra-ii-cbi-launches-crackdown-on-cybercrime-gangs/story,,operation-chakra-ii,"인도 중앙수사국(CBI), 인도 내 각 지역 경찰, Microsoft, Amazon, 미국 연방수사국(FBI), Interpol(국제형사경찰기구), 영국 국가범죄수사국(NCA), 싱가포르 경찰, 독일 연방범죄청(BKA)","인도, 미국, 영국, 싱가포르, 독일",malware-ic,"사이버범죄, 조직적 금융범죄, 암호화폐 사기, 기술지원 사기(Tech Support Fraud), 신분도용, 불법 콜센터 운영, 불법 금융거래",,,,,
sheet2_extracted,289,2023,Operation Contender 2.0,Operation Contender 2.0,https://www.interpol.int/News-and-Events/News/2024/Arrests-in-international-operation-targeting-cybercriminals-in-West-Africa,https://interpol.int/News-and-Events/News/2024/Arrests-in-international-operation-targeting-cybercriminals-in-West-Africa,,operation-contender-2,"INTERPOL, 코트디부아르 사이버범죄팀(Côte d’Ivoire Cyber Unit), 스위스 경찰, 나이지리아 경찰, INTERPOL AFJOC(아프리카 합동 사이버범죄 대응팀), Trend Micro, Group-IB","코트디부아르, 스위스, 나이지리아",malware-ic,"피싱, 신분도용, 불법 금융거래, 데이터 절도, 사기, 계정 정보 유출, 불법 서버 운영, 로맨스 사기, 비즈니스 이메일 침해(BEC)",,,,,
sheet2_extracted,249,2023,Operation Cookie Monster,Operation Cookie Monster,https://www.9news.com.au/world/fbi-seizes-popular-cybercrime-forum-genesis-market-used-for-large-scale-identity-theft/0e7d2fab-5491-4ece-8520-3232aa43f0c0,https://9news.com.au/world/fbi-seizes-popular-cybercrime-forum-genesis-market-used-for-large-scale-identity-theft/0e7d2fab-5491-4ece-8520-3232aa43f0c0,,,"미국 연방수사국(FBI), 미국 법무부(DOJ), 영국 국가범죄수사국(NCA), 호주 연방경찰(AFP), 캐나다 경찰, 독일 경찰, 네덜란드 경찰, 스웨덴 경찰, 유로폴(Europol), 유럽 각국 경찰 및 수사기관","미국, 영국, 호주, 캐나다, 독일, 네덜란드, 스웨덴, 유럽 10개국 이상","ransomware-ic, malware-ic","사이버범죄, 신분도용, 불법 데이터 판매, 악성코드유포, 랜섬웨어, 불법 금융거래, 서버 침입 및 정보탈취",,,,,
sheet2_extracted,412,2023,Operation Endgame1,Operation Endgame1,https://therecord.media/international-operation-takes-down-cryptor,https://therecord.media/international-operation-takes-down-cryptor,,,"미국 법무부(DOJ), FBI, Europol, 독일 연방경찰, 네덜란드 경찰, 호주 연방경찰, 루마니아 경찰, CrowdStrike, ESET, Proofpoint, Team Cymru, ZScaler","미국, 독일, 네덜란드, 호주, 루마니아","ransomware-ic, malware-ic","악성코드유포, 랜섬웨어, 트로이목마, 정보 탈취, 사기, 데이터 침해, 신분 도용, 불법 자금 이체",,,,,
sheet2_extracted,212,2023,Operation HAECHI III,Operation HAECHI III,https://www.cpomagazine.com/cyber-security/interpol-arrested-almost-1000-cybercriminals-and-recovered-130-million-in-global-operation/,https://cpomagazine.com/cyber-security/interpol-arrested-almost-1000-cybercriminals-and-recovered-130-million-in-global-operation,,operation-haechi-iii,"인터폴(INTERPOL), 각국 법집행기관(최소 30개국 이상의 경찰, 수사기관), 인터폴 내셔널 센트럴 뷰로(한국, 인도, 호주 등)","한국, 인도, 호주, 아일랜드, 그리스, 이탈리아 등 최소 30개국(아시아, 유럽, 북미, 남미, 아프리카, 오세아니아 전역)",malware-ic,"온라인 사기, 보이스 피싱, 연애사기, 섹스토션(성적 협박), 투자사기, 불법 온라인 도박 관련 자금세탁 등",,,,,
sheet2_extracted,265,2023,Operation Nervone,Operation Nervone,https://www.group-ib.com/media-center/press-releases/operation-nervone/,https://group-ib.com/media-center/press-releases/operation-nervone,2023-07-05_group-ib_operation-nervone-opera1er,operation-nervone,"INTERPOL, AFRIPOL, Group-IB, Orange S.A., 코트디부아르 정보기술 및 디지털흔적분석국(DITT), 미국 비밀경찰(US Secret Service), Booz Allen Hamilton DarkLabs","코트디부아르, 프랑스, 미국, 영국, 독일, 아프리카 15개국 피해국, 아시아, 라틴아메리카 등",malware-ic,"사이버범죄, 비즈니스 이메일 침해(BEC), 피싱, 악성코드유포, 불법 금융거래, 시스템 침입, 데이터 절도, 자금세탁",,,,,
sheet2_extracted,282,2023,Operation Synergia,Operation Synergia,https://www.kaspersky.com/about/press-releases/kaspersky-shares-cyberthreat-data-with-interpol-in-operation-to-disrupt-transnational-cybercrime,https://kaspersky.com/about/press-releases/kaspersky-shares-cyberthreat-data-with-interpol-in-operation-to-disrupt-transnational-cybercrime,kaspersky-operation-avalanche,,"INTERPOL, Kaspersky, INTERPOL Gateway 프로젝트 파트너(각국 법집행기관, 민간 사이버보안 기업)",INTERPOL 회원국 50개국 이상,"ransomware-ic, malware-ic","피싱, 악성코드, 랜섬웨어, 불법 금융거래, 데이터 절도, 계정 정보 유출, 불법 서버 운영",,,,,
sheet2_extracted,248,2023,Qakbot,Qakbot,https://www.curacaochronicle.com/post/world/international-operation-dismantles-qakbot-malware-22-servers-seized-in-the-netherlands/,https://curacaochronicle.com/post/world/international-operation-dismantles-qakbot-malware-22-servers-seized-in-the-netherlands,,,"미국 법무부(DOJ), FBI, 네덜란드 경찰, 프랑스 경찰, 독일 경찰, 루마니아 경찰, 라트비아 경찰, 유로폴(Europol), 미국 사이버보안기업 등","미국, 네덜란드, 프랑스, 독일, 루마니아, 라트비아","ransomware-ic, malware-ic","사이버범죄, 악성코드(Qakbot) 유포, 랜섬웨어, 데이터 도용, 불법 금융거래",,,,,
sheet2_extracted,439,2023,(가칭)Operation Crypto Blender,Operation Crypto Blender,https://cyberscoop.com/russians-crypto-mixers-doj-charges/,https://cyberscoop.com/russians-crypto-mixers-doj-charges,,,"미국 법무부(DOJ), 미국 연방수사국(FBI), 네덜란드 재정정보조사국(FI-IS), 핀란드 국립수사국(NBI), 미국 재무부 OFAC","미국, 네덜란드, 핀란드, 러시아(피의자 국적)","ransomware-ic, malware-ic","자금세탁 공모, 무면허 자금 송금 사업 운영, 랜섬웨어 수익 세탁, 암호화폐 절도, 불법 금융정보 거래, 사이버범죄",,,,,
sheet2_extracted,197,2023,(가칭)Operation Africa CyberDesk,Operation Africa CyberDesk,https://www.interpol.int/News-and-Events/News/2021/INTERPOL-launches-initiative-to-fight-cybercrime-in-Africa,https://interpol.int/News-and-Events/News/2021/INTERPOL-launches-initiative-to-fight-cybercrime-in-Africa,,,"인터폴(INTERPOL), 영국 외교부(UK Foreign Office), 각국 경찰 및 수사기관",아프리카 49개국(구체적 국가명 미상세),malware-ic,사이버범죄(인터넷 사기 등 포함),,,,,
sheet2_extracted,244,2023,(가칭)Operation IRS Scamcall,Operation IRS Scamcall,https://theprint.in/india/delhi-police-busts-international-cyber-crime-syndicate-in-operation-with-fbi-interpol/1631464/,https://theprint.in/india/delhi-police-busts-international-cyber-crime-syndicate-in-operation-with-fbi-interpol/1631464,,,"델리 경찰(Intelligence Fusion & Strategic Operations, IFSO), FBI, 인터폴","인도, 미국, 우간다",malware-ic,"사이버범죄, 신분사칭(미국 세무서, 사회보장국, 마약단속국 등 공무원 사칭), 사기(cheating), 갈취(extortion), 공모(criminal conspiracy), 신분도용(identity theft), 위장(impersonation)",,,,,
sheet2_extracted,263,2023,(가칭)Operation Hive Collapse,Operation Hive Collapse,https://www.europol.europa.eu/media-press/newsroom/news/cybercriminals-stung-hive-infrastructure-shut-down,https://europol.europa.eu/media-press/newsroom/news/cybercriminals-stung-hive-infrastructure-shut-down,2023-01-26_europol-europa-eu_cybercriminals-stung-as-hive-infrastructure-shut-down,,"FBI, 미국 법무부(DOJ), 유로폴(Europol), 독일 경찰, 네덜란드 경찰, 영국 국가범죄수사국(NCA), 미국 비밀경찰(US Secret Service), 캐나다, 프랑스, 루마니아, 리투아니아, 스웨덴, 노르웨이, 포르투갈, 스페인, 아일랜드 등","미국, 독일, 네덜란드, 영국, 캐나다, 프랑스, 루마니아, 리투아니아, 스웨덴, 노르웨이, 포르투갈, 스페인, 아일랜드 등","ransomware-ic, malware-ic","랜섬웨어, 데이터 암호화 및 갈취, 사이버범죄, 불법 금융거래, 시스템 침입, 조직적 범죄",,,,,
sheet2_extracted,264,2023,(가칭)Operation RansomCollective,Operation RansomCollective,https://www.sentinelone.com/blog/december-2023-cybercrime-update-extortion-trends-identity-focused-attacks-counter-operations/,https://sentinelone.com/blog/december-2023-cybercrime-update-extortion-trends-identity-focused-attacks-counter-operations,,,"FBI, 유로폴(Europol), 스페인 경찰, 미국 법무부(DOJ), 각국 경찰 및 수사기관","미국, 스페인, 우크라이나, 독일, 이탈리아, 아르헨티나, 칠레, 일본 등","ransomware-ic, malware-ic","랜섬웨어, 갈취, 신분도용, 데이터 절도, 불법 금융거래, 사이버범죄, 악성코드유포, 피싱, 협박, 시스템 침입, 조직적 범죄",,,,,
sheet2_extracted,307,2023,(가칭)Operation Genesis,Operation Genesis,https://rcmp.ca/en/gazette/rcmp-specialized-unit-combats-cybercrime-through-teamwork,https://rcmp.ca/en/gazette/rcmp-specialized-unit-combats-cybercrime-through-teamwork,,,"캐나다 왕립기마경찰(NC3), FBI, 28개 캐나다 법집행기관, 각국 법집행기관(18개국)","캐나다, 미국, 영국, 프랑스, 독일, 네덜란드, 스웨덴, 오스트레일리아, 뉴질랜드, 스위스, 폴란드, 체코, 덴마크, 노르웨이, 핀란드, 포르투갈, 루마니아, 에스토니아 등","ransomware-ic, malware-ic","온라인 범죄 시장 운영, 도용 신원 거래, 불법 계정 접근권 판매, 사기, 랜섬웨어 공격, 조직적 사이버범죄",,,,,
sheet2_extracted,327,2023,(가칭)Operation ScamCamp,Operation ScamCamp,https://www.nytimes.com/2024/09/10/business/scammers-trafficking-cybercrime.html,https://nytimes.com/2024/09/10/business/scammers-trafficking-cybercrime.html,,,"각국 경찰(특히 아시아 및 아프리카), 인터폴, 비정부기구(NGO), 인터넷 서비스 제공자(ISP)","필리핀, 캄보디아, 라오스, 미얀마, 싱가포르, 타이, 베트남, 케냐, 우간다, 나이지리아 등",malware-ic,"컴퓨터사기, 인신매매, 연애 사기(로맨스 스캠), 피싱, 불법 체류, 강제 노동, 조직범죄",,,,,
sheet2_extracted,368,2023,(가칭)Operation XHelper,Operation XHelper,https://thehackernews.com/2024/03/how-cybercriminals-are-exploiting.html,https://thehackernews.com/2024/03/how-cybercriminals-are-exploiting.html,,,"CloudSEK(보안 연구기관), 각국 법집행기관(Europol 포함), 인도 은행, 인도 경찰, 글로벌 사이버보안 기업","인도, 중국, 전 세계(피해자 및 용의자 국적 다양)",malware-ic,"자금세탁, 컴퓨터사기, 신분도용, 불법 금융거래, 조직범죄, 악성앱(XHelper) 유포, 마구 계좌 운영, 피싱",,,,,
sheet2_extracted,408,2023,(가칭)Operation EuroPak Fraud,Operation EuroPak Fraud,https://therecord.media/pakistan-cybercrime-busted-dutch-doj,https://therecord.media/pakistan-cybercrime-busted-dutch-doj,,,"네덜란드 법무부(DOJ), 네덜란드 경찰, 파키스탄 경찰, 현지 금융기관","네덜란드, 파키스탄",malware-ic,"온라인 사기, 신분 도용, 불법 자금 이체, 신용카드 사기, 데이터 침해",,,,,
sheet2_extracted,411,2023,(가칭)Operation SA-ID Theft,Operation SA-ID Theft,https://techpoint.africa/news/interpol-busts-cybercrime-in-south-africa/,https://techpoint.africa/news/interpol-busts-cybercrime-in-south-africa,,,"INTERPOL, 남아프리카공화국 경찰, 남아프리카공화국 금융 정보 분석 센터(Financial Intelligence Centre, FIC), 현지 은행, 현지 사이버범죄 수사팀INTERPOL, 남아프리카공화국 경찰, 남아프리카공화국 금융 정보 분석 센터(Financial Intelligence Centre, FIC), 현지 은행, 현지 사이버범죄 수사팀",남아프리카공화국남아프리카공화국,malware-ic,"해킹, 신분 도용, 온라인 사기, 불법 자금 이체, 신용카드 사기, 데이터 침해",,,,,
sheet2_extracted,377,2024,Operation Africa Cyber Surge II,Operation Africa Cyber Surge II,https://www.vanguardngr.com/2024/04/interpol-identifies-20-674-suspicious-networks-linked-to-terrorists-money-laundering-others-in-25-african-countries/,https://vanguardngr.com/2024/04/interpol-identifies-20-674-suspicious-networks-linked-to-terrorists-money-laundering-others-in-25-african-countries,2024-04-01_vanguardngr-com_interpol-identifies-20-674-suspicious-networks-linked-to-terrorists-money-lau,africa-cyber-surge-ii,"Interpol(인터폴), 각국 법집행기관(경찰, 수사기관), Africa Joint Cybercrime Operations Desk(AFJOC), Group-IB, Trend Micro, Kaspersky, Coinbase, World Economic Forum’s Cybercrime Atlas 파트너, 인터넷 서비스 제공업체(ISP)","나이지리아, 남아프리카공화국, 케냐, 가나, 모잠비크, 카메룬, 알제리, 앙골라, 베냉, 코트디부아르, 콩고민주공화국, 가봉, 모리셔스, 르완다, 세네갈, 탄자니아, 튀니지, 잠비아, 짐바브웨 등 아프리카 25개국","ransomware-ic, malware-ic","사이버범죄(랜섬웨어, 뱅킹 트로이목마, 스파이웨어, 데이터 유출, DDoS공격), 피싱, 비즈니스 이메일 사기(BEC), 신용카드 사기, 테러 자금 조달, 자금세탁, 조직범죄",,,,,
